video_id,comment_id,author,text,like_count,published_at,updated_at,is_reply,parent_id
qdMXo_haBh0,UgyV9v4lY3Oc5s1mKHB4AaABAg,@nt8474,Onne và guma đánh ghê thiệt,2,2025-10-14T13:10:10Z,2025-10-14T13:10:10Z,False,
qdMXo_haBh0,UgyV9v4lY3Oc5s1mKHB4AaABAg.AOG73kI4p8lAObcF7eUrjV,@Nguyenvuhoanglong410,Oner e trai,0,2025-10-23T06:54:38Z,2025-10-23T06:54:38Z,True,UgyV9v4lY3Oc5s1mKHB4AaABAg
qdMXo_haBh0,Ugw37X01GyijI5k1KEZ4AaABAg,@nhatanhhoang5433,TSW đỏ lắm r,3,2025-10-14T13:08:02Z,2025-10-14T13:08:02Z,False,
qdMXo_haBh0,UgwsASWVR6JKqu6ZwFl4AaABAg,@Duc_Anh-04,3:58:31 🤣,6,2025-10-14T13:04:18Z,2025-10-14T13:04:18Z,False,
qdMXo_haBh0,Ugync04xnMiBV2PcB3l4AaABAg,@leminh7707,"ai biết tên bài rap lúc 1:32:32 
Name song pls 1:32:32 
Tks ae",0,2025-10-14T13:04:15Z,2025-10-14T13:08:17Z,False,
qdMXo_haBh0,Ugync04xnMiBV2PcB3l4AaABAg.AOG6OMEgR9JAOGKvXuURXz,@dungleviet7371,ké,0,2025-10-14T15:11:15Z,2025-10-14T15:11:15Z,True,Ugync04xnMiBV2PcB3l4AaABAg
qdMXo_haBh0,UgwpGT-mBXykh_2zfNt4AaABAg,@Chouchou124-p8v,4:12:00  bình luận cười bò,1,2025-10-14T13:00:13Z,2025-10-14T13:00:13Z,False,
qdMXo_haBh0,UgwqX-rXqCNTI7Z9Ysh4AaABAg,@danielldan682,:)),0,2025-10-14T12:54:01Z,2025-10-14T12:54:01Z,False,
qdMXo_haBh0,UgxBVSXjxhLf22j--vF4AaABAg,@phongle-qc4nt,.,0,2025-10-14T12:52:42Z,2025-10-14T12:52:42Z,False,
qdMXo_haBh0,Ugx239hF6-2R13OhJul4AaABAg,@thientichtran9089,Vậy là hy vọng vô địch CKTG của LPL đã bị IG dập tắt 😂😂😂😂,45,2025-10-14T12:50:57Z,2025-10-14T12:50:57Z,False,
qdMXo_haBh0,Ugx2SbuydM4E1aymgsl4AaABAg,@viler09-dtp23,tsw gặp vivo ,0,2025-10-14T12:50:54Z,2025-10-14T12:50:54Z,False,
qdMXo_haBh0,UgzOnC7qKmR2bDmZ9cN4AaABAg,@hungviet8884,4:56:45,1,2025-10-14T12:50:33Z,2025-10-14T12:50:33Z,False,
qdMXo_haBh0,UgwbK5kZAroYFWR0ZcV4AaABAg,@DeJaVu-ox8fn,4:12:22 bình luận gì vậy 🤣,2,2025-10-14T12:46:30Z,2025-10-14T12:46:30Z,False,
qdMXo_haBh0,UgwbK5kZAroYFWR0ZcV4AaABAg.AOG4MQrvsarAOG4oNwRQfP,@vanha7494,nghe được mà hơi nhanh,1,2025-10-14T12:50:28Z,2025-10-14T12:50:28Z,True,UgwbK5kZAroYFWR0ZcV4AaABAg
qdMXo_haBh0,UgwJhyx81LfcqGISG8l4AaABAg,@huynhminhtu1843,3:29:49 Cảm xúc của GALA và ROOKIE khi chung đội với 2 cục tạ :))))),1,2025-10-14T12:46:04Z,2025-10-14T12:46:04Z,False,
qdMXo_haBh0,UgxUWuMA7I3rXv5iix14AaABAg,@betan5538,Tất cả tại ig 😂,1,2025-10-14T12:39:59Z,2025-10-14T12:39:59Z,False,
qdMXo_haBh0,UgzYskus0bGsMR6muqt4AaABAg,@kit6906,Lpl slayer,0,2025-10-14T12:37:52Z,2025-10-14T12:37:52Z,False,
tF8nTlXTsRQ,Ugz3zSaB10vH8yAavT94AaABAg,@ucLe-qr7wj,Mấy ông cho t hỏi zeus đi đâu gần cuối mới ra vậy,0,2026-01-24T11:39:35Z,2026-01-24T11:39:35Z,False,
tF8nTlXTsRQ,Ugz1LZGMQDdLJnNT17h4AaABAg,@nguyenduong3032,hay,0,2026-01-22T05:45:59Z,2026-01-22T05:45:59Z,False,
tF8nTlXTsRQ,UgzDnCpkrYt9UPGDZfd4AaABAg,@Gin-x1p,"Từ 2025 mới áp luật fearless, năm 2024 vẫn chưa có nên tướng các trận cứ lặp nhau coi không hấp dẫn lắm, tuy nhiên kĩ năng của các tuyển thủ vẫn cao",3,2026-01-07T06:57:41Z,2026-01-07T06:57:41Z,False,
tF8nTlXTsRQ,Ugw3nw2V7L4153ICuLN4AaABAg,@memuipim,livestrem phát lại đâu ạ🥲🥲,0,2026-01-03T01:42:27Z,2026-01-03T01:42:27Z,False,
tF8nTlXTsRQ,Ugyo1hhOk5yTU-dqOHR4AaABAg,@Gin-x1p,"Xem lại ván 1 thấy khuyết điểm Guma rõ luôn, qua 2025 Guma đã tiến bộ thấy rõ",1,2025-12-31T05:51:12Z,2025-12-31T05:51:12Z,False,
tF8nTlXTsRQ,Ugx3u1OThM7-XACIdvp4AaABAg,@LyBuithi-cp8xj,Ai còn xem ko❤,15,2025-11-27T09:09:57Z,2025-11-27T09:09:57Z,False,
tF8nTlXTsRQ,Ugx3u1OThM7-XACIdvp4AaABAg.AQ0zYpUJ6WzAQApHSnFJUh,@onbwgf,còn tuiii😭,1,2025-12-01T04:52:36Z,2025-12-01T04:52:36Z,True,Ugx3u1OThM7-XACIdvp4AaABAg
tF8nTlXTsRQ,Ugx3u1OThM7-XACIdvp4AaABAg.AQ0zYpUJ6WzAQE1hn5mTJh,@mpg_1606,hay,0,2025-12-02T10:47:39Z,2025-12-02T10:47:39Z,True,Ugx3u1OThM7-XACIdvp4AaABAg
tF8nTlXTsRQ,Ugx3u1OThM7-XACIdvp4AaABAg.AQ0zYpUJ6WzAQE4n9zFNiB,@doanbuivan4593,mấy ngày nay xem hài nhiều quá nên  e xem lại cái này cho có động lực :)),0,2025-12-02T11:14:36Z,2025-12-02T11:14:36Z,True,Ugx3u1OThM7-XACIdvp4AaABAg
tF8nTlXTsRQ,Ugx3u1OThM7-XACIdvp4AaABAg.AQ0zYpUJ6WzAQEOAz10HaF,@thuhalethi141,"Còn tui, mê quá xem xong 2025 lại mò vào xem 2024 kaka",1,2025-12-02T14:04:01Z,2025-12-02T14:04:01Z,True,Ugx3u1OThM7-XACIdvp4AaABAg
tF8nTlXTsRQ,UgzGjM79j7vE5GZtJMJ4AaABAg,@LinhHuynh-pc7oz,"2024 Faker ăn chuối, 2025 Faker cũng ăn chuối",10,2025-11-24T15:41:37Z,2025-11-24T15:41:37Z,False,
tF8nTlXTsRQ,Ugx_xUUSVCl_J1Y7-SV4AaABAg,@TriDungPr0,1:05:00 đoạn giới thiệu ngầu đét,1,2025-11-23T14:16:59Z,2025-11-23T14:16:59Z,False,
tF8nTlXTsRQ,Ugzia5lulFe-UiBS9f14AaABAg,@Bee-ot9me,coi lại vẫn thấy Faker quá đỉnh,1,2025-11-22T13:20:07Z,2025-11-22T13:20:07Z,False,
tF8nTlXTsRQ,UgwXYnZo1U-0dqqZkkd4AaABAg,@khanhchun124,vl,1,2025-11-20T05:33:17Z,2025-11-20T05:33:17Z,False,
tF8nTlXTsRQ,UgzJhDfJNvfZQLaMn-t4AaABAg,@HuyNguyễn-m8f4j,15-11-2025 ai xem lại ko,16,2025-11-15T11:11:14Z,2025-11-15T11:11:14Z,False,
tF8nTlXTsRQ,UgzJhDfJNvfZQLaMn-t4AaABAg.APYItbOcD5pAQNYftGZmTJ,@Trandangnhathoan,6-12-2025 đây,2,2025-12-06T03:28:55Z,2025-12-06T03:28:55Z,True,UgzJhDfJNvfZQLaMn-t4AaABAg
tF8nTlXTsRQ,UgwL3w20NdwHhNIg_Ct4AaABAg,@sontranvan5470,6 cúp 6sao 2025,1,2025-11-11T13:32:53Z,2025-11-11T13:33:15Z,False,
tF8nTlXTsRQ,UgyRCf6ehxnXMx6EyUB4AaABAg,@memuipim,⭐⭐⭐⭐⭐⭐,1,2025-11-11T13:22:31Z,2025-11-11T13:22:31Z,False,
tF8nTlXTsRQ,UgzUR6D5e3n2zNzigCd4AaABAg,@Cater98,⭐️⭐️⭐️⭐️⭐️⭐️,1,2025-11-11T12:14:44Z,2025-11-11T12:14:44Z,False,
tF8nTlXTsRQ,UgzyTfbNvUiwoF63pDt4AaABAg,@phatphatzzz,6 sao,1,2025-11-11T10:59:37Z,2025-11-11T10:59:37Z,False,
tF8nTlXTsRQ,Ugxe85sBzWmmHUZmUDB4AaABAg,@hidro.nthn_,+1 sao cho T cha ⭐⭐⭐⭐⭐⭐,1,2025-11-11T05:53:36Z,2025-11-11T05:53:36Z,False,
tF8nTlXTsRQ,UgzpEUvvG8b2w_qyD9p4AaABAg,@sonabd6337,6* coi lại :b,1,2025-11-10T14:29:55Z,2025-11-10T14:29:55Z,False,
tF8nTlXTsRQ,UgyhfR85HJjEMrK2qth4AaABAg,@yushanoppa,Mò coi lại😂,1,2025-11-09T17:37:54Z,2025-11-09T17:37:54Z,False,
tF8nTlXTsRQ,UgxPDZNuDOHaDieABTx4AaABAg,@anonymousquynhon,+1 sao 2025:)),1,2025-11-09T14:15:47Z,2025-11-09T14:15:47Z,False,
tF8nTlXTsRQ,UgwvJMUR2vGrXeE9HQp4AaABAg,@LinhPham-mb4sn,Có ai đang có ko 😂,0,2025-11-08T12:57:23Z,2025-11-08T12:57:23Z,False,
tF8nTlXTsRQ,UgyBoaZSDk9EURCvHLV4AaABAg,@EmaHaji-um8ju,Xem để xin vía cho ngày mai,0,2025-11-08T11:05:21Z,2025-11-08T11:05:21Z,False,
tF8nTlXTsRQ,UgxR3pixS12eQjDHwkV4AaABAg,@Jewni92,Chovy nhìn mà thèm 😂,0,2025-11-07T15:14:13Z,2025-11-07T15:14:13Z,False,
tF8nTlXTsRQ,Ugw5m1gaH-9-VA41EQJ4AaABAg,@chuoi6784,lấy vía cho Tcha 2025 ))),0,2025-11-07T09:09:36Z,2025-11-07T09:09:36Z,False,
tF8nTlXTsRQ,UgwBW1k81iUu45NhZQh4AaABAg,@PhươngDương-l5n8g,Chiếc cup thứ 6 dành cho Doran :v,0,2025-11-06T01:49:22Z,2025-11-06T01:49:22Z,False,
tF8nTlXTsRQ,Ugz7FNxmKzwEB5fI9C94AaABAg,@DangDang-yv2uf,Quay lại lấy vía cho tcha:)),0,2025-11-06T01:20:49Z,2025-11-06T01:20:49Z,False,
tF8nTlXTsRQ,UgwduvM81WdfCqyAL5Z4AaABAg,@NganLeThiTuyet,Trước cktg 2025 xem lại láy vía có ae nào xem ko,0,2025-11-05T04:07:25Z,2025-11-05T04:07:25Z,False,
tF8nTlXTsRQ,UgyHjbMLMokK-GYR4Kl4AaABAg,@DuyPhongNguyen-yo6bw,❤❤,0,2025-11-04T13:08:17Z,2025-11-04T13:08:17Z,False,
tF8nTlXTsRQ,UgzyoVpz6-05N0fI30R4AaABAg,@DuyPhongNguyen-yo6bw,🎉🎉,0,2025-11-04T13:08:09Z,2025-11-04T13:08:09Z,False,
tF8nTlXTsRQ,UgxG_aD2u-wH4s1ZQXF4AaABAg,@DuyPhongNguyen-yo6bw,.,0,2025-11-04T13:04:40Z,2025-11-04T13:04:40Z,False,
tF8nTlXTsRQ,Ugzt8VezyL4emfCIbel4AaABAg,@thanhhuy782,#4 đấy,0,2025-11-04T02:16:11Z,2025-11-04T02:16:11Z,False,
tF8nTlXTsRQ,UgyeUFM3euvwhApXP-R4AaABAg,@quangdathuynh8651,Chưa gì 1 năm rồi. Thời gian trôi qua lẹ quá😅,0,2025-11-03T14:30:07Z,2025-11-03T14:30:07Z,False,
tF8nTlXTsRQ,UgyRbwOiogbWAABrawx4AaABAg,@wadsadzvsdfae3468,t cha lại vào ck ae ơi,0,2025-11-03T06:00:38Z,2025-11-03T06:00:38Z,False,
tF8nTlXTsRQ,UgzOuXwhae94Am-UPCR4AaABAg,@PhuVan01,1:13:45 câu nói ngầu nhất của Faker 2024,0,2025-11-01T11:35:22Z,2025-11-01T11:35:22Z,False,
tF8nTlXTsRQ,UgzOuXwhae94Am-UPCR4AaABAg.AOzIXCpPkyaAP1NXQN7yA_,@JsefDn,năm 2025 này chắc chắn sẽ có câu: Chiếc cup thứ 6... tôi dành cho Doran!,2,2025-11-02T16:16:49Z,2025-11-02T16:16:49Z,True,UgzOuXwhae94Am-UPCR4AaABAg
tF8nTlXTsRQ,Ugxb5VVljqrJ75VDIRl4AaABAg,@LifeIsntRealAndMeToo1,Tôi đã ở đây trước thềm CKTG 2025,1,2025-10-31T06:00:13Z,2025-10-31T06:00:13Z,False,
tF8nTlXTsRQ,UgzWqxrwY3EGOpbEH9l4AaABAg,@imgroot6320,ai xem laij ko,5,2025-10-28T13:35:19Z,2025-10-28T13:35:19Z,False,
tF8nTlXTsRQ,UgzWqxrwY3EGOpbEH9l4AaABAg.AOpD4ENqBK9AOu5SR6J6TH,@T1LạiVôĐịchLần6À,toiii,0,2025-10-30T11:04:55Z,2025-10-30T11:04:55Z,True,UgzWqxrwY3EGOpbEH9l4AaABAg
tF8nTlXTsRQ,UgzWqxrwY3EGOpbEH9l4AaABAg.AOpD4ENqBK9AP39iHIr9cH,@HoaHoang-b4z,tôi,0,2025-11-03T08:54:35Z,2025-11-03T08:54:35Z,True,UgzWqxrwY3EGOpbEH9l4AaABAg
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg,@thequitran2140,Xin vía cho 2025 nào ae Tcon,1,2025-10-27T10:21:10Z,2025-10-27T10:21:10Z,False,
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg.AOmI3JZSbjmAOu5WOocnYA,@T1LạiVôĐịchLần6À,còn ph vượt qua AL nữa mà😭,0,2025-10-30T11:05:28Z,2025-10-30T11:05:28Z,True,UgwaRQJ53VAip_bhY0N4AaABAg
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg.AOmI3JZSbjmAP0aDT539BP,@thequitran2140,​@T1LạiVôĐịchLần6Àđại chiến viễn thông sắp đến nơi rồi,1,2025-11-02T08:57:11Z,2025-11-02T08:57:11Z,True,UgwaRQJ53VAip_bhY0N4AaABAg
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg.AOmI3JZSbjmAP0b3MnhawY,@T1LạiVôĐịchLần6À,"@thequitran2140 KT mạnh điên, chc năm nay Kt nâng cup r😭",0,2025-11-02T09:04:33Z,2025-11-02T09:04:33Z,True,UgwaRQJ53VAip_bhY0N4AaABAg
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg.AOmI3JZSbjmAP0evfskeNU,@T1LạiVôĐịchLần6À,"@thequitran2140 r, 9/11 đánh tiếp",0,2025-11-02T09:38:18Z,2025-11-02T09:38:18Z,True,UgwaRQJ53VAip_bhY0N4AaABAg
tF8nTlXTsRQ,UgwaRQJ53VAip_bhY0N4AaABAg.AOmI3JZSbjmAPCzut3zNRn,@thequitran2140,​@T1LạiVôĐịchLần6Ànghi ngờ đến cùng thôi bro,1,2025-11-07T04:32:35Z,2025-11-07T04:32:35Z,True,UgwaRQJ53VAip_bhY0N4AaABAg
tF8nTlXTsRQ,Ugzf9sou4CqIRirh6f14AaABAg,@nolimit3,good,1,2025-10-26T07:28:43Z,2025-10-26T07:28:43Z,False,
tF8nTlXTsRQ,Ugx80IUVMCa9K7Kd2n94AaABAg,@hienhoang1305,ôi có ai năm nay đang xem lại k? T con oiii,2,2025-10-21T10:23:11Z,2025-10-21T10:23:11Z,False,
tF8nTlXTsRQ,Ugx80IUVMCa9K7Kd2n94AaABAg.AOXqWvFN5FgAOu5XUpvChp,@T1LạiVôĐịchLần6À,tui nìii,0,2025-10-30T11:05:37Z,2025-10-30T11:05:37Z,True,Ugx80IUVMCa9K7Kd2n94AaABAg
tF8nTlXTsRQ,Ugw91UvE84YeKeqpCcl4AaABAg,@BảoBkB,Cúp thứ 6 đây rồi.,4,2025-10-16T12:31:01Z,2025-10-16T12:31:01Z,False,
tF8nTlXTsRQ,UgxKQiGm7Td_QV07Oet4AaABAg,@bestyivietnam,"4:07:05 Faker nhảy múa giữa tử thần, ván 4 gần thua mà e ló vẫn đỉnh kout, 1 pha làm hết của em đã làm tan vỡ tinh thần BLG, pha gánh team kinh điển của cả trận BO5 này❤",0,2025-10-02T17:02:49Z,2025-10-02T17:02:49Z,False,
tF8nTlXTsRQ,UgyYpfjVmAM7c9gsVh54AaABAg,@NguyenThuy-n9e4s,Gaem 5 bin k tele có khi mọi chuyện đã khác,0,2025-10-01T15:24:23Z,2025-10-01T15:24:23Z,False,
tF8nTlXTsRQ,Ugw75XNwQ5aly0aRL5t4AaABAg,@caphelienminh3548,"có thể nào 3 năm liên tiếp k ta???
lập nên lịch sử",2,2025-10-01T15:17:07Z,2025-10-01T15:17:07Z,False,
tF8nTlXTsRQ,Ugw75XNwQ5aly0aRL5t4AaABAg.ANjsGAxh0idAPSNDvs3RQG,@lethaiduong5514,Hoàn thành r đó kaka,0,2025-11-13T03:53:39Z,2025-11-13T03:53:39Z,True,Ugw75XNwQ5aly0aRL5t4AaABAg
tF8nTlXTsRQ,UgznT5mVGxi0TKdTExZ4AaABAg,@TonyBarbershop-h3z,Galio thần,0,2025-10-01T04:31:47Z,2025-10-01T04:31:47Z,False,
tF8nTlXTsRQ,UgylGzGJIuFC_rXRiSp4AaABAg,@taninh253,xem lại nó tuyệt đối điện ảnh,1,2025-09-24T03:11:28Z,2025-09-24T03:11:28Z,False,
tF8nTlXTsRQ,Ugy6Lp6eydDegJePK894AaABAg,@vyvu-y7v,dm xem lại vẫn thấy bồi hối kj í nhớ ZOKGK vãi lìn,0,2025-09-22T05:54:47Z,2025-09-22T05:54:47Z,False,
tF8nTlXTsRQ,UgxZKg3HL6lClGKvv2R4AaABAg,@yuiashiya147,"CKTG 2025, xem lại lấy vía 🙏🙏🙏",0,2025-09-19T20:08:22Z,2025-09-19T20:08:22Z,False,
tF8nTlXTsRQ,UgxTlTFGg5UybxEXQuB4AaABAg,@ThiQuynhNgaNguyen-iv7bg,Cảm xúc quá,1,2025-09-18T05:21:44Z,2025-09-18T05:21:44Z,False,
tF8nTlXTsRQ,UgxxdhGOhFie1e4fPlt4AaABAg,@tuanki795,Vẫn dag xem lại,0,2025-09-15T13:10:53Z,2025-09-15T13:10:53Z,False,
tF8nTlXTsRQ,UgzAzerw-O-YmzyO54R4AaABAg,@mthu.0462,hôm nay đánh bẩn mắt quá ph vào xem lại rửa mắt:),1,2025-09-14T16:05:12Z,2025-09-14T16:05:12Z,False,
tF8nTlXTsRQ,UgyaATjCG59oNt8SB4x4AaABAg,@ĐạiDanhVĩ,ván 4 và 5 blv quá cảm động chịu không nổi,0,2025-09-09T14:33:13Z,2025-09-09T14:33:13Z,False,
tF8nTlXTsRQ,Ugy_glSLQWJxq3WH5Al4AaABAg,@ĐạiDanhVĩ,Đoạn 4 tiếng 18 phút 10 giây blv cảm động quá😢🎉,0,2025-09-09T14:14:29Z,2025-09-09T14:14:29Z,False,
tF8nTlXTsRQ,Ugw3Oq0fSa_ipuK7xyd4AaABAg,@ĐặngNguyễnMạnhCường,😂,0,2025-09-08T05:59:42Z,2025-09-08T05:59:42Z,False,
tF8nTlXTsRQ,UgwOyZmIIealtb1Sr4d4AaABAg,@kycanh9601,Xem lại rợn thật 😂😂 . Các gen con đâu,0,2025-09-05T11:20:34Z,2025-09-05T11:20:34Z,False,
tF8nTlXTsRQ,Ugwwh0vYGid9PtE3DxB4AaABAg,@thaiiencostom8569,xin via nam nay cho doran xin via xin via,0,2025-09-04T05:30:59Z,2025-09-04T05:30:59Z,False,
tF8nTlXTsRQ,UgzIkomoZVabb6TPbrZ4AaABAg,@Meobeo-987,🔥,0,2025-09-02T12:01:23Z,2025-09-02T12:01:23Z,False,
tF8nTlXTsRQ,UgxWk8oZ6Ya10YEIQQ54AaABAg,@Ngocvatro-435,Tiếc rằng k có skin galio mà faker chọn yone vs sylas còn lỡ hẹn con galio 2017 mà quỷ vương ơi nghỉ chơi game 10 năm rồi nhưng k bỏ trận nào nếu quỷ vương có mặt.đến giờ vẫn cày view cktg 2024 đêm nào cũng xem,0,2025-09-01T21:07:20Z,2025-09-01T21:07:20Z,False,
tF8nTlXTsRQ,UgxZNCrhvwneLE9G3Xh4AaABAg,@anhttm,xin vía cho 5 con gà ngày hôm nay,0,2025-08-30T04:00:06Z,2025-08-30T04:00:06Z,False,
tF8nTlXTsRQ,UgxQO-DFmdUFBXUx0xl4AaABAg,@MadhuTyagi-v4w,1st song please .........😢,0,2025-08-25T05:21:05Z,2025-08-25T05:21:05Z,False,
tF8nTlXTsRQ,Ugx3PFWrK-_1JoH57yF4AaABAg,@taothuocloaihomosaphien6683,4:27:01 có ai biết nhạc khúc này tên gì không ạ?,0,2025-08-19T15:51:42Z,2025-08-19T15:51:42Z,False,
tF8nTlXTsRQ,Ugx3PFWrK-_1JoH57yF4AaABAg.AM0D1s7W0NQAM1CcVry2af,@DoanVanLuong,silver scrape,1,2025-08-20T01:07:21Z,2025-08-20T01:07:21Z,True,Ugx3PFWrK-_1JoH57yF4AaABAg
tF8nTlXTsRQ,Ugx3PFWrK-_1JoH57yF4AaABAg.AM0D1s7W0NQAM1H6oaBGL4,@taothuocloaihomosaphien6683,​@DoanVanLuongcảm ơn,0,2025-08-20T01:46:34Z,2025-08-20T01:46:34Z,True,Ugx3PFWrK-_1JoH57yF4AaABAg
tF8nTlXTsRQ,UgyTsst8I2bj9K11KgB4AaABAg,@nguyenvulongkhanh3976,Tích cực xem để tích vía cho W25.,23,2025-07-31T20:09:46Z,2025-07-31T20:09:46Z,False,
tF8nTlXTsRQ,UgyTsst8I2bj9K11KgB4AaABAg.ALFkTIMn9VFAQ1EPWfkYy5,@munalison6324,Bây h ông lấy vía cho 26 chưa,1,2025-11-27T11:28:29Z,2025-11-27T11:28:29Z,True,UgyTsst8I2bj9K11KgB4AaABAg
tF8nTlXTsRQ,UgzSfeJVpBHJTVuwaX14AaABAg,@SangNguyenThanh-do5fh,Ngồi nhà cũng hôi đc cúp cktg quá đã😂,1,2025-07-29T11:15:06Z,2025-07-29T11:15:06Z,False,
tF8nTlXTsRQ,Ugx30v0vmRlKOs2PP3h4AaABAg,@tthhaannhh117,ak,1,2025-07-27T07:14:54Z,2025-07-27T07:14:54Z,False,
tF8nTlXTsRQ,UgzejoE_IEeQDTEXdQh4AaABAg,@gamingsupeenoob7113,bài hát đầu tiên tên là gì mà t tìm dell ra,1,2025-07-17T16:10:51Z,2025-07-17T16:10:51Z,False,
tF8nTlXTsRQ,UgyfmL41dNxRFcoMzCB4AaABAg,@VuNguyen-j1e,2025 xem msi thấy blg phế quá phải quay lại 2024 xem blg mạnh ra sao,1,2025-07-14T05:15:31Z,2025-07-14T05:15:31Z,False,
tF8nTlXTsRQ,UgyfmL41dNxRFcoMzCB4AaABAg.AKYNbmFU7aXAMcoBQjhwy_,@吴国越,BLG 24 quá kinh chứ 25 xem mà mù cả mắt,0,2025-09-04T00:55:26Z,2025-09-04T00:55:26Z,True,UgyfmL41dNxRFcoMzCB4AaABAg
tF8nTlXTsRQ,UgwynIJ-h68yfS6RnNx4AaABAg,@nao4236,Ai xem để lấy vía win Gen G cho trận chiến ngày mai ko 😂,1,2025-07-12T07:10:30Z,2025-07-12T07:10:30Z,False,
tF8nTlXTsRQ,Ugx8AuIUG5heZ4anAP14AaABAg,@rarakotan,Quá may mắn khi xem live trận này,1,2025-07-11T15:15:47Z,2025-07-11T15:15:47Z,False,
tF8nTlXTsRQ,UgwMBxSvkSNbs1OUDgt4AaABAg,@ducanh12uia,Nam mô xin vía cho 🐿️🐯🐧🐻🐶,1,2025-07-05T03:07:43Z,2025-07-05T03:07:43Z,False,
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg,@NhiNguyễn-o3i5y,có ai 2025 xem lại lấy vía cho T cha không 😂,187,2025-07-05T02:24:12Z,2025-07-05T02:24:12Z,False,
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg.AKAtr7jsqhBAKAwFxTrTRK,@ducanh12uia,Đây ạ,3,2025-07-05T02:45:12Z,2025-07-05T02:45:12Z,True,UgzCFnjdWHUNZ2JXAfl4AaABAg
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg.AKAtr7jsqhBAKB7PYqECAy,@kupilam1791,đây,1,2025-07-05T04:31:22Z,2025-07-05T04:31:22Z,True,UgzCFnjdWHUNZ2JXAfl4AaABAg
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg.AKAtr7jsqhBAKEoJFRG8Zu,@thanhhuu,Đây,1,2025-07-06T14:52:42Z,2025-07-06T14:52:42Z,True,UgzCFnjdWHUNZ2JXAfl4AaABAg
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg.AKAtr7jsqhBAKGSooxv_6X,@thinhpham2596,ó chứ 😅,1,2025-07-07T06:14:39Z,2025-07-07T06:14:39Z,True,UgzCFnjdWHUNZ2JXAfl4AaABAg
tF8nTlXTsRQ,UgzCFnjdWHUNZ2JXAfl4AaABAg.AKAtr7jsqhBAKOBljl6bz8,@forrest_159,😂,0,2025-07-10T06:19:37Z,2025-07-10T06:19:37Z,True,UgzCFnjdWHUNZ2JXAfl4AaABAg
tF8nTlXTsRQ,UgwrStU2sBg_3rJABvx4AaABAg,@mchangtutu_0thichlubu,2025 coi lại vẫn xúc động :((,1,2025-06-24T15:55:24Z,2025-06-24T15:55:24Z,False,
tF8nTlXTsRQ,UgyQJTYQ6rNcmn7zsjd4AaABAg,@gicungluoi2601,"Quả nhạc lên xong từng cặp lên sân với cái giọng game đối kháng oách vcl , mấy con gà thì biết cái đ j =)) Chỉ là mấy anh Khựa đi nhìn hèn vcl thôi chứ vênh tí nhìn nó oách ngay",1,2025-06-24T10:18:09Z,2025-06-24T10:18:09Z,False,
tF8nTlXTsRQ,UgxZ1TxEPk3CnMEephV4AaABAg,@OttoApocalypse01,4:07:00 game 4,1,2025-06-18T02:48:51Z,2025-06-18T02:48:51Z,False,
tF8nTlXTsRQ,UgxZ1TxEPk3CnMEephV4AaABAg.AJVA9mafO-WAJVGG8u0uZ-,@OttoApocalypse01,5:07:45,0,2025-06-18T03:42:08Z,2025-06-18T03:42:08Z,True,UgxZ1TxEPk3CnMEephV4AaABAg
tF8nTlXTsRQ,UgzUw250ZmQ8tDn7PEt4AaABAg,@reddaka369,Coi lại vẫn thấy đã Công lý Demacia,1,2025-06-16T05:20:25Z,2025-06-16T05:20:25Z,False,
tF8nTlXTsRQ,UgyTPsdKP2nqFtKaYFx4AaABAg,@SonDang-yd1pr,như đúc hồi mới đầu thôi,1,2025-06-12T18:07:07Z,2025-06-12T18:07:07Z,False,
tF8nTlXTsRQ,UgzL-sqCCM9_1szdOUZ4AaABAg,@hoangquyen9238,huhu nhớ zofgk,1,2025-06-11T01:42:36Z,2025-06-11T01:42:36Z,False,
tF8nTlXTsRQ,UgxLBQ6796ueXbc5X8N4AaABAg,@khuongnguyen9880,ai biết name nhạc đầu video không ạ,0,2025-06-09T13:24:21Z,2025-06-09T13:24:21Z,False,
tF8nTlXTsRQ,UgxVhEeq4LgDq1qJyJV4AaABAg,@VinhLeDao,Ván 4 xong game khuôn mặt faker thật lạnh lùng ❤,2,2025-06-05T23:58:02Z,2025-06-05T23:58:02Z,False,
tF8nTlXTsRQ,UgxA3v2HjcnnDnKA-dl4AaABAg,@PhongTrần-z2n,cứ phải gọi là cảm xúc,1,2025-06-03T15:26:12Z,2025-06-03T15:26:12Z,False,
tF8nTlXTsRQ,UgzM31TztFxUFTSeemB4AaABAg,@Kunzing1Kunzing1,Trung Quốc bằng anh mundo chấn thương tay ko ông,0,2025-05-31T21:03:34Z,2025-05-31T21:03:34Z,False,
